20090929,2131.67,2141.4,2116.63,2124.04,2062970000,2124.04,0,-7.63,-0.003592211
20091016,2164.73,2164.73,2142.88,2156.8,2209950000,2156.8,0,-7.93,-0.003676743
20100324,2406.72,2408.64,2396.92,2398.76,2436100000,2398.76,0,-7.96,-0.003318381
20090824,2026.11,2036.03,2012,2017.98,2046370000,2017.98,0,-8.13,-0.004028781
20100803,2291.75,2295.03,2272.33,2283.52,1997030000,2283.52,0,-8.23,-0.003604085
20100312,2376.07,2376.28,2358.08,2367.66,2098780000,2367.66,0,-8.41,-0.00355203
20090930,2131.3,2137.87,2092.3,2122.42,2640660000,2122.42,0,-8.88,-0.004183903
20100222,2250.92,2251.68,2235.65,2242.03,1976290000,2242.03,0,-8.89,-0.003965157
20100401,2411.68,2423.43,2383.77,2402.58,2340270000,2402.58,0,-9.1,-0.003787595
20100701,2110.75,2117.94,2061.14,2101.36,2717070000,2101.36,0,-9.39,-0.004468535
20091204,2203.75,2214.39,2169.66,2194.35,2305950000,2194.35,0,-9.4,-0.004283729
20100519,2307.78,2324.99,2270.62,2298.37,2646160000,2298.37,0,-9.41,-0.004094206
20100617,2316.59,2318.27,2288.59,2307.16,1821680000,2307.16,0,-9.43,-0.004087276
20100125,2220.29,2223.22,2201.17,2210.8,2134350000,2210.8,0,-9.49,-0.004292564
20100813,2183.09,2190.27,2173.48,2173.48,1605040000,2173.48,0,-9.61,-0.004421481
20091021,2160.78,2190.64,2148.41,2150.73,2565680000,2150.73,0,-10.05,-0.004672832
20100623,2264.41,2271.74,2236.99,2254.23,1929450000,2254.23,0,-10.18,-0.004515954
20091211,2200.96,2202.4,2179.51,2190.31,1754430000,2190.31,0,-10.65,-0.004862325
20100428,2483.03,2484.15,2456.63,2471.73,2755190000,2471.73,0,-11.3,-0.004571697
20100326,2406.73,2412.92,2384.69,2395.13,2367930000,2395.13,0,-11.6,-0.004843161
20091104,2067.56,2081.1,2053,2055.52,2217520000,2055.52,0,-12.04,-0.005857399
20100111,2324.78,2326.28,2302.21,2312.41,2077890000,2312.41,0,-12.37,-0.005349397
20100120,2304.31,2304.47,2268.68,2291.25,2351890000,2291.25,0,-13.06,-0.005699945
20091217,2193.5,2198.51,2178.05,2180.05,1904840000,2180.05,0,-13.45,-0.006169583
20100702,2105.5,2110.66,2077.71,2091.79,1672320000,2091.79,0,-13.71,-0.006554195
20100208,2140.1,2152.64,2125.11,2126.05,2036280000,2126.05,0,-14.05,-0.006608499
20100112,2297.28,2298.85,2272.7,2282.31,2368320000,2282.31,0,-14.97,-0.006559144
20100319,2391.2,2396.92,2364.53,2374.41,3055760000,2374.41,0,-16.79,-0.00707123
20091026,2158.81,2183.61,2136.92,2141.85,2316210000,2141.85,0,-16.96,-0.007918388
20091020,2180.43,2181.16,2151.77,2163.47,2110580000,2163.47,0,-16.96,-0.007839258
20091203,2190.42,2203.75,2172.04,2173.14,2001660000,2173.14,0,-17.28,-0.007951628
20100325,2415.24,2432.25,2397.36,2397.41,2704870000,2397.41,0,-17.83,-0.007437193
20091112,2166.98,2179.19,2145.83,2149.02,2212370000,2149.02,0,-17.96,-0.008357298
20100528,2275.19,2277.1,2241.52,2257.04,2165590000,2257.04,0,-18.15,-0.008041506
20100727,2306.62,2307.6,2280.72,2288.25,2065390000,2288.25,0,-18.37,-0.008027969
20091119,2176.37,2176.51,2141.59,2156.82,2208700000,2156.82,0,-19.55,-0.009064271
20100614,2263.66,2278.96,2242,2243.96,1951910000,2243.96,0,-19.7,-0.008779123
20100728,2284.62,2292.24,2257.76,2264.56,1848520000,2264.56,0,-20.06,-0.008858233
20090923,2152.43,2167.7,2130.34,2131.42,2683250000,2131.42,0,-21.01,-0.009857278
20090828,2050.53,2059.48,2017.42,2028.77,2340180000,2028.77,0,-21.76,-0.010725711
20100513,2416.36,2434.29,2387.59,2394.36,2375250000,2394.36,0,-22,-0.009188259
20100601,2244.79,2277.39,2220.89,2222.33,2167810000,2222.33,0,-22.46,-0.01010651
20091231,2292.92,2293.59,2269.11,2269.15,1237820000,2269.15,0,-23.77,-0.010475288
